GEOID, Name,County,Tribal Areas,Avg. Energy Burden (% income)
42017100102,Census Tract 1001.02,Bucks County,,3
42017100103,Census Tract 1001.03,Bucks County,,3
42017100104,Census Tract 1001.04,Bucks County,,3
42017100105,Census Tract 1001.05,Bucks County,,4
42017100206,Census Tract 1002.06,Bucks County,,2
42017100208,Census Tract 1002.08,Bucks County,,3
42013100300,Census Tract 1003,Blair County,,4
42017100406,Census Tract 1004.06,Bucks County,,2
42017100407,Census Tract 1004.07,Bucks County,,3
42017100408,Census Tract 1004.08,Bucks County,,4
42013100500,Census Tract 1005,Blair County,,4
42013100600,Census Tract 1006,Blair County,,3
42013100700,Census Tract 1007,Blair County,,5
42017100803,Census Tract 1008.03,Bucks County,,3
42013100800,Census Tract 1008,Blair County,,3
42013010101,Census Tract 101.01,Blair County,,4
42071010101,Census Tract 101.01,Lancaster County,,3
42013010102,Census Tract 101.02,Blair County,,4
42071010102,Census Tract 101.02,Lancaster County,,4
42133010130,Census Tract 101.30,York County,,2
42013101100,Census Tract 1011,Blair County,,3
42017101100,Census Tract 1011,Bucks County,,3
42013101200,Census Tract 1012,Blair County,,2
42017101404,Census Tract 1014.04,Bucks County,,3
42013101400,Census Tract 1014,Blair County,,3
42017101504,Census Tract 1015.04,Bucks County,,2
42013101500,Census Tract 1015,Blair County,,3
42017101603,Census Tract 1016.03,Bucks County,,3
42017101610,Census Tract 1016.10,Bucks County,,2
42017101611,Census Tract 1016.11,Bucks County,,2
42013101600,Census Tract 1016,Blair County,,4
42017101802,Census Tract 1018.02,Bucks County,,2
42017101803,Census Tract 1018.03,Bucks County,,2
42013101800,Census Tract 1018,Blair County,,3
42017101900,Census Tract 1019,Bucks County,,2
42011010100,Census Tract 101,Berks County,,4
42021010100,Census Tract 101,Cambria County,,5
42041010100,Census Tract 101,Cumberland County,,5
42041010201,Census Tract 102.01,Cumberland County,,3
42071010201,Census Tract 102.01,Lancaster County,,3
42071010202,Census Tract 102.02,Lancaster County,,4
42073010202,Census Tract 102.02,Lawrence County,,4
42041010203,Census Tract 102.03,Cumberland County,,3
42017102002,Census Tract 1020.02,Bucks County,,2
42017102003,Census Tract 1020.03,Bucks County,,3
42017102104,Census Tract 1021.04,Bucks County,,3
42017102700,Census Tract 1027,Bucks County,,3
42021010200,Census Tract 102,Cambria County,,8
42011010302,Census Tract 103.02,Berks County,,4
42011010304,Census Tract 103.04,Berks County,,3
42017103300,Census Tract 1033,Bucks County,,3
42017103700,Census Tract 1037,Bucks County,,3
42017103800,Census Tract 1038,Bucks County,,4
42017103900,Census Tract 1039,Bucks County,,3
42041010300,Census Tract 103,Cumberland County,,3
42071010300,Census Tract 103,Lancaster County,,3
42013010402,Census Tract 104.02,Blair County,,3
42017104000,Census Tract 1040,Bucks County,,3
42017104603,Census Tract 1046.03,Bucks County,,2
42017104701,Census Tract 1047.01,Bucks County,,2
42017104702,Census Tract 1047.02,Bucks County,,3
42017104703,Census Tract 1047.03,Bucks County,,2
42017104800,Census Tract 1048,Bucks County,,2
42017104902,Census Tract 1049.02,Bucks County,,2
42011010400,Census Tract 104,Berks County,,4
42041010400,Census Tract 104,Cumberland County,,3
42071010400,Census Tract 104,Lancaster County,,4
42071010501,Census Tract 105.01,Lancaster County,,4
42017105003,Census Tract 1050.03,Bucks County,,2
42017105006,Census Tract 1050.06,Bucks County,,2
42017105008,Census Tract 1050.08,Bucks County,,2
42017105400,Census Tract 1054,Bucks County,,2
42017105508,Census Tract 1055.08,Bucks County,,2
42017105510,Census Tract 1055.10,Bucks County,,2
42017105511,Census Tract 1055.11,Bucks County,,2
42017105807,Census Tract 1058.07,Bucks County,,3
42017105810,Census Tract 1058.10,Bucks County,,4
42011010500,Census Tract 105,Berks County,,4
42013010500,Census Tract 105,Blair County,,3
42021010500,Census Tract 105,Cambria County,,3
42027010500,Census Tract 105,Centre County,,4
42041010500,Census Tract 105,Cumberland County,,4
42011010600,Census Tract 106,Berks County,,3
42013010600,Census Tract 106,Blair County,,2
42021010600,Census Tract 106,Cambria County,,2
42041010600,Census Tract 106,Cumberland County,,3
42101010600,Census Tract 106,Philadelphia County,,7
42071010701,Census Tract 107.01,Lancaster County,,3
42071010702,Census Tract 107.02,Lancaster County,,3
42013010700,Census Tract 107,Blair County,,4
42041010700,Census Tract 107,Cumberland County,,3
42101010700,Census Tract 107,Philadelphia County,,7
42011010801,Census Tract 108.01,Berks County,,4
42011010802,Census Tract 108.02,Berks County,,3
42071010802,Census Tract 108.02,Lancaster County,,4
42041010800,Census Tract 108,Cumberland County,,4
42101010800,Census Tract 108,Philadelphia County,,7
42011010903,Census Tract 109.03,Berks County,,2
42027010900,Census Tract 109,Centre County,,3
42041010900,Census Tract 109,Cumberland County,,2
42071010900,Census Tract 109,Lancaster County,,3
42101010900,Census Tract 109,Philadelphia County,,6
42071001000,Census Tract 10,Lancaster County,,6
42077001000,Census Tract 10,Lehigh County,,7
42101001101,Census Tract 11.01,Philadelphia County,,1
42101001102,Census Tract 11.02,Philadelphia County,,1
42013011001,Census Tract 110.01,Blair County,,4
42013011002,Census Tract 110.02,Blair County,,3
42021011000,Census Tract 110,Cambria County,,3
42071011000,Census Tract 110,Lancaster County,,4
42011011101,Census Tract 111.01,Berks County,,2
42039111200,Census Tract 1112,Crawford County,,4
42003111500,Census Tract 1115,Allegheny County,,3
42013011100,Census Tract 111,Blair County,,3
42027011100,Census Tract 111,Centre County,,4
42069112901,Census Tract 1129.01,Lackawanna County,,5
42069112902,Census Tract 1129.02,Lackawanna County,,5
42041011200,Census Tract 112,Cumberland County,,4
42071011200,Census Tract 112,Lancaster County,,6
42081011301,Census Tract 113.01,Lycoming County,,5
42041011302,Census Tract 113.02,Cumberland County,,2
42055011302,Census Tract 113.02,Franklin County,,3
42081011302,Census Tract 113.02,Lycoming County,,3
42041011303,Census Tract 113.03,Cumberland County,,2
42041011304,Census Tract 113.04,Cumberland County,,3
42041011305,Census Tract 113.05,Cumberland County,,3
42011011300,Census Tract 113,Berks County,,4
42013011300,Census Tract 113,Blair County,,4
42071011300,Census Tract 113,Lancaster County,,4
42011011400,Census Tract 114,Berks County,,4
42041011400,Census Tract 114,Cumberland County,,4
42071011400,Census Tract 114,Lancaster County,,5
42027011502,Census Tract 115.02,Centre County,,3
42071011503,Census Tract 115.03,Lancaster County,,3
42013011500,Census Tract 115,Blair County,,5
42021011500,Census Tract 115,Cambria County,,4
42041011500,Census Tract 115,Cumberland County,,4
42011011601,Census Tract 116.01,Berks County,,3
42041011601,Census Tract 116.01,Cumberland County,,3
42081011601,Census Tract 116.01,Lycoming County,,3
42011011602,Census Tract 116.02,Berks County,,3
42041011602,Census Tract 116.02,Cumberland County,,2
42081011602,Census Tract 116.02,Lycoming County,,3
42011011603,Census Tract 116.03,Berks County,,3
42013011600,Census Tract 116,Blair County,,5
42021011600,Census Tract 116,Cambria County,,6
42049011701,Census Tract 117.01,Erie County,,3
42011011703,Census Tract 117.03,Berks County,,3
42071011703,Census Tract 117.03,Lancaster County,,3
42071011704,Census Tract 117.04,Lancaster County,,2
42071011705,Census Tract 117.05,Lancaster County,,2
42041011700,Census Tract 117,Cumberland County,,3
42073011700,Census Tract 117,Lawrence County,,5
42041011801,Census Tract 118.01,Cumberland County,,3
42071011801,Census Tract 118.01,Lancaster County,,2
42041011802,Census Tract 118.02,Cumberland County,,2
42071011802,Census Tract 118.02,Lancaster County,,3
42041011803,Census Tract 118.03,Cumberland County,,3
42071011803,Census Tract 118.03,Lancaster County,,3
42041011901,Census Tract 119.01,Cumberland County,,3
42071011901,Census Tract 119.01,Lancaster County,,2
42011011902,Census Tract 119.02,Berks County,,3
42041011902,Census Tract 119.02,Cumberland County,,3
42071011902,Census Tract 119.02,Lancaster County,,3
42011011903,Census Tract 119.03,Berks County,,3
42011011904,Census Tract 119.04,Berks County,,3
42107001100,Census Tract 11,Schuylkill County,,5
42011012001,Census Tract 120.01,Berks County,,4
42021012000,Census Tract 120,Cambria County,,6
42041012000,Census Tract 120,Cumberland County,,4
42011012103,Census Tract 121.03,Berks County,,3
42071012103,Census Tract 121.03,Lancaster County,,3
42071012104,Census Tract 121.04,Lancaster County,,3
42041012100,Census Tract 121,Cumberland County,,4
42049012100,Census Tract 121,Erie County,,4
42041012200,Census Tract 122,Cumberland County,,4
42071012301,Census Tract 123.01,Lancaster County,,4
42071012302,Census Tract 123.02,Lancaster County,,4
42041012300,Census Tract 123,Cumberland County,,4
42071012402,Census Tract 124.02,Lancaster County,,3
42071012403,Census Tract 124.03,Lancaster County,,3
42071012404,Census Tract 124.04,Lancaster County,,3
42011012400,Census Tract 124,Berks County,,4
42041012400,Census Tract 124,Cumberland County,,3
42071012501,Census Tract 125.01,Lancaster County,,3
42071012602,Census Tract 126.02,Lancaster County,,3
42011012600,Census Tract 126,Berks County,,5
42041012600,Census Tract 126,Cumberland County,,4
42011012700,Census Tract 127,Berks County,,3
42071012700,Census Tract 127,Lancaster County,,4
42011012800,Census Tract 128,Berks County,,5
42021012800,Census Tract 128,Cambria County,,3
42041012800,Census Tract 128,Cumberland County,,4
42071012800,Census Tract 128,Lancaster County,,3
42041012900,Census Tract 129,Cumberland County,,5
42071012900,Census Tract 129,Lancaster County,,4
42011001200,Census Tract 12,Berks County,,8
42021001200,Census Tract 12,Cambria County,,5
42107001200,Census Tract 12,Schuylkill County,,5
42021013000,Census Tract 130,Cambria County,,3
42041013000,Census Tract 130,Cumberland County,,5
42071013000,Census Tract 130,Lancaster County,,3
42041013101,Census Tract 131.01,Cumberland County,,4
42041013102,Census Tract 131.02,Cumberland County,,5
42011013100,Census Tract 131,Berks County,,4
42071013202,Census Tract 132.02,Lancaster County,,3
42071013203,Census Tract 132.03,Lancaster County,,3
42011013200,Census Tract 132,Berks County,,4
42041013200,Census Tract 132,Cumberland County,,4
42071013303,Census Tract 133.03,Lancaster County,,3
42071013304,Census Tract 133.04,Lancaster County,,3
42021013300,Census Tract 133,Cambria County,,5
42071013400,Census Tract 134,Lancaster County,,4
42071013501,Census Tract 135.01,Lancaster County,,3
42071013502,Census Tract 135.02,Lancaster County,,4
42071013503,Census Tract 135.03,Lancaster County,,2
42011013500,Census Tract 135,Berks County,,3
42071013601,Census Tract 136.01,Lancaster County,,4
42071013602,Census Tract 136.02,Lancaster County,,3
42011013701,Census Tract 137.01,Berks County,,4
42011013800,Census Tract 138,Berks County,,4
42071013800,Census Tract 138,Lancaster County,,3
42077001401,Census Tract 14.01,Lehigh County,,5
42077001402,Census Tract 14.02,Lehigh County,,4
42003140500,Census Tract 1405,Allegheny County,,3
42071014000,Census Tract 140,Lancaster County,,3
42101014000,Census Tract 140,Philadelphia County,,5
42071014101,Census Tract 141.01,Lancaster County,,3
42071014102,Census Tract 141.02,Lancaster County,,3
42071014201,Census Tract 142.01,Lancaster County,,3
42071014202,Census Tract 142.02,Lancaster County,,3
42071014300,Census Tract 143,Lancaster County,,3
42101014300,Census Tract 143,Philadelphia County,,2
42071014402,Census Tract 144.02,Lancaster County,,4
42071014501,Census Tract 145.01,Lancaster County,,3
42101014500,Census Tract 145,Philadelphia County,,5
42071014601,Census Tract 146.01,Lancaster County,,4
42101014600,Census Tract 146,Philadelphia County,,4
42071014700,Census Tract 147,Lancaster County,,6
42077001501,Census Tract 15.01,Lehigh County,,5
42077001502,Census Tract 15.02,Lehigh County,,4
42095015801,Census Tract 158.01,Northampton County,,3
42031160101,Census Tract 1601.01,Clarion County,,6
42011001600,Census Tract 16,Berks County,,8
42077001600,Census Tract 16,Lehigh County,,9
42107001600,Census Tract 16,Schuylkill County,,4
42003170200,Census Tract 1702,Allegheny County,,3
42095017102,Census Tract 171.02,Northampton County,,2
42101017201,Census Tract 172.01,Philadelphia County,,5
42101017702,Census Tract 177.02,Philadelphia County,,9
42077001700,Census Tract 17,Lehigh County,,6
42107001700,Census Tract 17,Schuylkill County,,3
42095018200,Census Tract 182,Northampton County,,4
42101018800,Census Tract 188,Philadelphia County,,7
42077001800,Census Tract 18,Lehigh County,,6
42101019501,Census Tract 195.01,Philadelphia County,,8
42101019502,Census Tract 195.02,Philadelphia County,,6
42077001900,Census Tract 19,Lehigh County,,6
42107001900,Census Tract 19,Schuylkill County,,7
42011000100,Census Tract 1,Berks County,,10
42021000100,Census Tract 1,Cambria County,,5
42079200200,Census Tract 2002,Luzerne County,,3
42091200309,Census Tract 2003.09,Montgomery County,,3
42091200401,Census Tract 2004.01,Montgomery County,,3
42091200501,Census Tract 2005.01,Montgomery County,,2
42091200502,Census Tract 2005.02,Montgomery County,,3
42091200507,Census Tract 2005.07,Montgomery County,,2
42079200500,Census Tract 2005,Luzerne County,,4
42091200602,Census Tract 2006.02,Montgomery County,,2
42091200603,Census Tract 2006.03,Montgomery County,,2
42091200606,Census Tract 2006.06,Montgomery County,,2
42091200607,Census Tract 2006.07,Montgomery County,,2
42079200800,Census Tract 2008,Luzerne County,,5
42121200800,Census Tract 2008,Venango County,,3
42121200900,Census Tract 2009,Venango County,,4
42111020101,Census Tract 201.01,Somerset County,,5
42101020102,Census Tract 201.02,Philadelphia County,,5
42111020102,Census Tract 201.02,Somerset County,,5
42091201404,Census Tract 2014.04,Montgomery County,,2
42091201411,Census Tract 2014.11,Montgomery County,,2
42079201600,Census Tract 2016,Luzerne County,,3
42091201901,Census Tract 2019.01,Montgomery County,,2
42133020220,Census Tract 202.20,York County,,3
42091202302,Census Tract 2023.02,Montgomery County,,2
42091202401,Census Tract 2024.01,Montgomery County,,2
42091202500,Census Tract 2025,Montgomery County,,3
42091202602,Census Tract 2026.02,Montgomery County,,3
42091202603,Census Tract 2026.03,Montgomery County,,2
42091202604,Census Tract 2026.04,Montgomery County,,2
42111020200,Census Tract 202,Somerset County,,4
42133020320,Census Tract 203.20,York County,,4
42091203103,Census Tract 2031.03,Montgomery County,,2
42091203104,Census Tract 2031.04,Montgomery County,,2
42133020410,Census Tract 204.10,York County,,4
42091204600,Census Tract 2046,Montgomery County,,1
42025020400,Census Tract 204,Carbon County,,7
42111020400,Census Tract 204,Somerset County,,5
42091205808,Census Tract 2058.08,Montgomery County,,2
42111020500,Census Tract 205,Somerset County,,5
42091206201,Census Tract 2062.01,Montgomery County,,3
42091206502,Census Tract 2065.02,Montgomery County,,2
42091206600,Census Tract 2066,Montgomery County,,3
42091206703,Census Tract 2067.03,Montgomery County,,2
42025020600,Census Tract 206,Carbon County,,5
42111020600,Census Tract 206,Somerset County,,5
42091207101,Census Tract 2071.01,Montgomery County,,2
42091208203,Census Tract 2082.03,Montgomery County,,3
42111020800,Census Tract 208,Somerset County,,4
42133020922,Census Tract 209.22,York County,,4
42091209201,Census Tract 2092.01,Montgomery County,,4
42111020900,Census Tract 209,Somerset County,,4
42077002000,Census Tract 20,Lehigh County,,7
42101002000,Census Tract 20,Philadelphia County,,4
42107002000,Census Tract 20,Schuylkill County,,6
42133021020,Census Tract 210.20,York County,,3
42079210100,Census Tract 2101,Luzerne County,,4
42079210500,Census Tract 2105,Luzerne County,,3
42091210600,Census Tract 2106,Montgomery County,,2
42079210700,Census Tract 2107,Luzerne County,,4
42091210700,Census Tract 2107,Montgomery County,,2
42079210800,Census Tract 2108,Luzerne County,,5
42079210900,Census Tract 2109,Luzerne County,,5
42111021000,Census Tract 210,Somerset County,,2
42079211000,Census Tract 2110,Luzerne County,,3
42079211102,Census Tract 2111.02,Luzerne County,,4
42079211204,Census Tract 2112.04,Luzerne County,,3
42079211301,Census Tract 2113.01,Luzerne County,,2
42079211500,Census Tract 2115,Luzerne County,,2
42079211701,Census Tract 2117.01,Luzerne County,,4
42079211900,Census Tract 2119,Luzerne County,,3
42111021100,Census Tract 211,Somerset County,,4
42079212900,Census Tract 2129,Luzerne County,,2
42111021200,Census Tract 212,Somerset County,,4
42079213000,Census Tract 2130,Luzerne County,,2
42079213100,Census Tract 2131,Luzerne County,,3
42079213300,Census Tract 2133,Luzerne County,,3
42079213600,Census Tract 2136,Luzerne County,,4
42079213700,Census Tract 2137,Luzerne County,,3
42079213800,Census Tract 2138,Luzerne County,,3
42079213900,Census Tract 2139,Luzerne County,,4
42043021300,Census Tract 213,Dauphin County,,9
42079214000,Census Tract 2140,Luzerne County,,3
42079214100,Census Tract 2141,Luzerne County,,3
42079214200,Census Tract 2142,Luzerne County,,3
42079214300,Census Tract 2143,Luzerne County,,4
42079214400,Census Tract 2144,Luzerne County,,3
42079214500,Census Tract 2145,Luzerne County,,3
42079214600,Census Tract 2146,Luzerne County,,3
42079214900,Census Tract 2149,Luzerne County,,4
42043021400,Census Tract 214,Dauphin County,,7
42111021400,Census Tract 214,Somerset County,,4
42079215000,Census Tract 2150,Luzerne County,,5
42079215100,Census Tract 2151,Luzerne County,,4
42079215200,Census Tract 2152,Luzerne County,,3
42079215300,Census Tract 2153,Luzerne County,,5
42079215400,Census Tract 2154,Luzerne County,,5
42079215501,Census Tract 2155.01,Luzerne County,,2
42079215502,Census Tract 2155.02,Luzerne County,,3
42079215503,Census Tract 2155.03,Luzerne County,,2
42079215900,Census Tract 2159,Luzerne County,,5
42043021500,Census Tract 215,Dauphin County,,7
42111021500,Census Tract 215,Somerset County,,5
42079216000,Census Tract 2160,Luzerne County,,7
42079216200,Census Tract 2162,Luzerne County,,5
42079216400,Census Tract 2164,Luzerne County,,6
42079216502,Census Tract 2165.02,Luzerne County,,4
42079216600,Census Tract 2166,Luzerne County,,4
42079216900,Census Tract 2169,Luzerne County,,7
42043021600,Census Tract 216,Dauphin County,,7
42133021711,Census Tract 217.11,York County,,4
42079217002,Census Tract 2170.02,Luzerne County,,6
42079217600,Census Tract 2176,Luzerne County,,6
42079217700,Census Tract 2177,Luzerne County,,7
42079217800,Census Tract 2178,Luzerne County,,6
42043021700,Census Tract 217,Dauphin County,,5
42111021700,Census Tract 217,Somerset County,,4
42133021801,Census Tract 218.01,York County,,3
42079218000,Census Tract 2180,Luzerne County,,3
42101021800,Census Tract 218,Philadelphia County,,2
42111021800,Census Tract 218,Somerset County,,5
42011002100,Census Tract 21,Berks County,,9
42077002100,Census Tract 21,Lehigh County,,6
42077002201,Census Tract 22.01,Lehigh County,,4
42077002202,Census Tract 22.02,Lehigh County,,4
42133022000,Census Tract 220,York County,,4
42133022100,Census Tract 221,York County,,5
42133022200,Census Tract 222,York County,,3
42133022800,Census Tract 228,York County,,3
42107002200,Census Tract 22,Schuylkill County,,5
42077002301,Census Tract 23.01,Lehigh County,,3
42077002302,Census Tract 23.02,Lehigh County,,4
42043023500,Census Tract 235,Dauphin County,,5
42043023700,Census Tract 237,Dauphin County,,5
42043023800,Census Tract 238,Dauphin County,,4
42101023800,Census Tract 238,Philadelphia County,,3
42043024400,Census Tract 244,Dauphin County,,3
42043024502,Census Tract 245.02,Dauphin County,,3
42101024800,Census Tract 248,Philadelphia County,,4
42107002400,Census Tract 24,Schuylkill County,,6
42043025400,Census Tract 254,Dauphin County,,5
42107002500,Census Tract 25,Schuylkill County,,5
42051260900,Census Tract 2609,Fayette County,,4
42051261401,Census Tract 2614.01,Fayette County,,5
42051262701,Census Tract 2627.01,Fayette County,,6
42101026600,Census Tract 266,Philadelphia County,,5
42101026700,Census Tract 267,Philadelphia County,,5
42101026800,Census Tract 268,Philadelphia County,,4
42101026900,Census Tract 269,Philadelphia County,,3
42107002600,Census Tract 26,Schuylkill County,,6
42101027100,Census Tract 271,Philadelphia County,,4
42101027200,Census Tract 272,Philadelphia County,,4
42101027300,Census Tract 273,Philadelphia County,,4
42101027402,Census Tract 274.02,Philadelphia County,,5
42107002700,Census Tract 27,Schuylkill County,,6
42101028100,Census Tract 281,Philadelphia County,,5
42101028902,Census Tract 289.02,Philadelphia County,,6
42107002800,Census Tract 28,Schuylkill County,,7
42011002900,Census Tract 29,Berks County,,5
42107002900,Census Tract 29,Schuylkill County,,5
42011000200,Census Tract 2,Berks County,,6
42021000200,Census Tract 2,Cambria County,,7
42107000200,Census Tract 2,Schuylkill County,,8
42029300101,Census Tract 3001.01,Chester County,,2
42029300103,Census Tract 3001.03,Chester County,,2
42029300104,Census Tract 3001.04,Chester County,,2
42029300109,Census Tract 3001.09,Chester County,,2
42029300201,Census Tract 3002.01,Chester County,,2
42029300202,Census Tract 3002.02,Chester County,,2
42089300202,Census Tract 3002.02,Monroe County,,6
42029300303,Census Tract 3003.03,Chester County,,3
42089300305,Census Tract 3003.05,Monroe County,,7
42089300307,Census Tract 3003.07,Monroe County,,7
42089300308,Census Tract 3003.08,Monroe County,,7
42089300309,Census Tract 3003.09,Monroe County,,9
42089300311,Census Tract 3003.11,Monroe County,,8
42089300312,Census Tract 3003.12,Monroe County,,9
42029300400,Census Tract 3004,Chester County,,2
42089300501,Census Tract 3005.01,Monroe County,,6
42089300502,Census Tract 3005.02,Monroe County,,5
42029300800,Census Tract 3008,Chester County,,2
42089300800,Census Tract 3008,Monroe County,,5
42089301001,Census Tract 3010.01,Monroe County,,5
42089301002,Census Tract 3010.02,Monroe County,,5
42089301101,Census Tract 3011.01,Monroe County,,5
42089301102,Census Tract 3011.02,Monroe County,,5
42089301204,Census Tract 3012.04,Monroe County,,5
42089301205,Census Tract 3012.05,Monroe County,,4
42089301301,Census Tract 3013.01,Monroe County,,5
42029301300,Census Tract 3013,Chester County,,2
42089301401,Census Tract 3014.01,Monroe County,,5
42089301402,Census Tract 3014.02,Monroe County,,6
42035030100,Census Tract 301,Clinton County,,8
42099030100,Census Tract 301,Perry County,,4
42099030201,Census Tract 302.01,Perry County,,4
42099030202,Census Tract 302.02,Perry County,,4
42029302203,Census Tract 3022.03,Chester County,,2
42029302706,Census Tract 3027.06,Chester County,,2
42029302802,Census Tract 3028.02,Chester County,,2
42029302805,Census Tract 3028.05,Chester County,,2
42035030200,Census Tract 302,Clinton County,,5
42099030301,Census Tract 303.01,Perry County,,4
42099030302,Census Tract 303.02,Perry County,,4
42029303000,Census Tract 3030,Chester County,,2
42029303401,Census Tract 3034.01,Chester County,,3
42029303402,Census Tract 3034.02,Chester County,,3
42029303801,Census Tract 3038.01,Chester County,,3
42035030300,Census Tract 303,Clinton County,,4
42029304101,Census Tract 3041.01,Chester County,,2
42029304102,Census Tract 3041.02,Chester County,,3
42029304403,Census Tract 3044.03,Chester County,,2
42029304404,Census Tract 3044.04,Chester County,,2
42035030400,Census Tract 304,Clinton County,,5
42099030400,Census Tract 304,Perry County,,4
42099030502,Census Tract 305.02,Perry County,,4
42029305000,Census Tract 3050,Chester County,,3
42029305102,Census Tract 3051.02,Chester County,,3
42029305400,Census Tract 3054,Chester County,,4
42029305600,Census Tract 3056,Chester County,,5
42029305700,Census Tract 3057,Chester County,,5
42035030500,Census Tract 305,Clinton County,,4
42099030601,Census Tract 306.01,Perry County,,4
42099030602,Census Tract 306.02,Perry County,,6
42029306504,Census Tract 3065.04,Chester County,,2
42029306600,Census Tract 3066,Chester County,,3
42029306900,Census Tract 3069,Chester County,,3
42035030600,Census Tract 306,Clinton County,,5
42029307200,Census Tract 3072,Chester County,,4
42029307300,Census Tract 3073,Chester County,,3
42029307400,Census Tract 3074,Chester County,,3
42035030700,Census Tract 307,Clinton County,,4
42035030800,Census Tract 308,Clinton County,,5
42035030900,Census Tract 309,Clinton County,,5
42101031101,Census Tract 311.01,Philadelphia County,,5
42101031102,Census Tract 311.02,Philadelphia County,,4
42101031200,Census Tract 312,Philadelphia County,,4
42101031501,Census Tract 315.01,Philadelphia County,,4
42107003100,Census Tract 31,Schuylkill County,,4
42115032000,Census Tract 320,Susquehanna County,,6
42115032100,Census Tract 321,Susquehanna County,,5
42115032200,Census Tract 322,Susquehanna County,,5
42115032300,Census Tract 323,Susquehanna County,,8
42115032400,Census Tract 324,Susquehanna County,,7
42115032500,Census Tract 325,Susquehanna County,,5
42115032600,Census Tract 326,Susquehanna County,,5
42115032700,Census Tract 327,Susquehanna County,,5
42115032800,Census Tract 328,Susquehanna County,,5
42115032901,Census Tract 329.01,Susquehanna County,,5
42107003200,Census Tract 32,Schuylkill County,,4
42033330100,Census Tract 3301,Clearfield County,,4
42033330400,Census Tract 3304,Clearfield County,,5
42033330500,Census Tract 3305,Clearfield County,,6
42033330600,Census Tract 3306,Clearfield County,,6
42033330700,Census Tract 3307,Clearfield County,,8
42033330800,Census Tract 3308,Clearfield County,,5
42033330900,Census Tract 3309,Clearfield County,,5
42101033101,Census Tract 331.01,Philadelphia County,,4
42101033102,Census Tract 331.02,Philadelphia County,,4
42033331000,Census Tract 3310,Clearfield County,,6
42033331200,Census Tract 3312,Clearfield County,,4
42033331300,Census Tract 3313,Clearfield County,,4
42033331500,Census Tract 3315,Clearfield County,,6
42033331600,Census Tract 3316,Clearfield County,,6
42033331700,Census Tract 3317,Clearfield County,,6
42033331800,Census Tract 3318,Clearfield County,,6
42033331900,Census Tract 3319,Clearfield County,,7
42085033100,Census Tract 331,Mercer County,,4
42085033400,Census Tract 334,Mercer County,,7
42101033500,Census Tract 335,Philadelphia County,,4
42101033701,Census Tract 337.01,Philadelphia County,,4
42101033702,Census Tract 337.02,Philadelphia County,,4
42107003300,Census Tract 33,Schuylkill County,,5
42101034501,Census Tract 345.01,Philadelphia County,,3
42101034803,Census Tract 348.03,Philadelphia County,,3
42107003400,Census Tract 34,Schuylkill County,,4
42101035302,Census Tract 353.02,Philadelphia County,,3
42101035701,Census Tract 357.01,Philadelphia County,,3
42101035702,Census Tract 357.02,Philadelphia County,,4
42101036501,Census Tract 365.01,Philadelphia County,,3
42101036502,Census Tract 365.02,Philadelphia County,,2
42101036700,Census Tract 367,Philadelphia County,,1
42101037600,Census Tract 376,Philadelphia County,,1
42101037700,Census Tract 377,Philadelphia County,,8
42101037800,Census Tract 378,Philadelphia County,,3
42107003900,Census Tract 39,Schuylkill County,,5
42021000300,Census Tract 3,Cambria County,,6
42107000300,Census Tract 3,Schuylkill County,,5
42101000401,Census Tract 4.01,Philadelphia County,,1
42075000402,Census Tract 4.02,Lebanon County,,5
42131400100,Census Tract 4001,Wyoming County,,5
42131400200,Census Tract 4002,Wyoming County,,5
42045400301,Census Tract 4003.01,Delaware County,,4
42131400300,Census Tract 4003,Wyoming County,,5
42045400401,Census Tract 4004.01,Delaware County,,3
42045400402,Census Tract 4004.02,Delaware County,,4
42131400400,Census Tract 4004,Wyoming County,,5
42131400500,Census Tract 4005,Wyoming County,,5
42045400600,Census Tract 4006,Delaware County,,3
42131400600,Census Tract 4006,Wyoming County,,4
42045400700,Census Tract 4007,Delaware County,,3
42131400700,Census Tract 4007,Wyoming County,,4
42045400801,Census Tract 4008.01,Delaware County,,2
42045400802,Census Tract 4008.02,Delaware County,,3
42045400900,Census Tract 4009,Delaware County,,2
42045401000,Census Tract 4010,Delaware County,,2
42045401101,Census Tract 4011.01,Delaware County,,3
42045401103,Census Tract 4011.03,Delaware County,,2
42045401104,Census Tract 4011.04,Delaware County,,3
42045401200,Census Tract 4012,Delaware County,,3
42045401301,Census Tract 4013.01,Delaware County,,2
42045401302,Census Tract 4013.02,Delaware County,,3
42045401402,Census Tract 4014.02,Delaware County,,3
42045401501,Census Tract 4015.01,Delaware County,,3
42045401600,Census Tract 4016,Delaware County,,2
42045401700,Census Tract 4017,Delaware County,,3
42045401800,Census Tract 4018,Delaware County,,3
42045401900,Census Tract 4019,Delaware County,,3
42045402000,Census Tract 4020,Delaware County,,2
42045402200,Census Tract 4022,Delaware County,,3
42045402700,Census Tract 4027,Delaware County,,5
42045402800,Census Tract 4028,Delaware County,,4
42045402900,Census Tract 4029,Delaware County,,4
42045403001,Census Tract 4030.01,Delaware County,,3
42045403101,Census Tract 4031.01,Delaware County,,4
42045403103,Census Tract 4031.03,Delaware County,,4
42045403104,Census Tract 4031.04,Delaware County,,4
42045403200,Census Tract 4032,Delaware County,,3
42045403300,Census Tract 4033,Delaware County,,4
